seed,load,algorithm,fog_node_id,completed_tasks
1025,high,SemiGreedy,fog-5,30
1025,high,SemiGreedy,fog-6,193
1025,high,SemiGreedy,fog-7,301
1025,high,SemiGreedy,fog-8,256
1025,high,Fog-only,fog-1,214
1025,high,Fog-only,fog-2,188
1025,high,Fog-only,fog-3,216
1025,high,Fog-only,fog-4,233
1025,high,Fog-only,fog-5,202
1025,high,Fog-only,fog-6,220
1025,high,Fog-only,fog-7,160
1025,high,Fog-only,fog-8,190
1026,high,DT-KF-CostAware,fog-1,237
1026,high,DT-KF-CostAware,fog-2,95
1026,high,DT-KF-CostAware,fog-3,139
1026,high,DT-KF-CostAware,fog-4,203
1026,high,DT-KF-CostAware,fog-5,224
1026,high,DT-KF-CostAware,fog-6,223
1026,high,DT-KF-CostAware,fog-7,176
1026,high,DT-KF-CostAware,fog-8,177
1026,high,DT-OPT,fog-1,223
1026,high,DT-OPT,fog-2,90
1026,high,DT-OPT,fog-3,152
1026,high,DT-OPT,fog-4,192
1026,high,DT-OPT,fog-5,224
1026,high,DT-OPT,fog-6,233
1026,high,DT-OPT,fog-7,187
1026,high,DT-OPT,fog-8,174
1026,high,SemiGreedy,fog-1,274
1026,high,SemiGreedy,fog-2,73
1026,high,SemiGreedy,fog-3,15
1026,high,SemiGreedy,fog-4,143
1026,high,SemiGreedy,fog-5,303
1026,high,SemiGreedy,fog-6,219
1026,high,SemiGreedy,fog-7,52
1026,high,SemiGreedy,fog-8,44
1026,high,Fog-only,fog-1,189
1026,high,Fog-only,fog-2,219
1026,high,Fog-only,fog-3,179
1026,high,Fog-only,fog-4,222
1026,high,Fog-only,fog-5,199
1026,high,Fog-only,fog-6,207
1026,high,Fog-only,fog-7,193
1026,high,Fog-only,fog-8,195
1027,high,DT-KF-CostAware,fog-1,111
1027,high,DT-KF-CostAware,fog-2,97
1027,high,DT-KF-CostAware,fog-3,216
1027,high,DT-KF-CostAware,fog-4,218
1027,high,DT-KF-CostAware,fog-5,165
1027,high,DT-KF-CostAware,fog-6,201
1027,high,DT-KF-CostAware,fog-7,123
1027,high,DT-KF-CostAware,fog-8,197
1027,high,DT-OPT,fog-1,112
1027,high,DT-OPT,fog-2,109
1027,high,DT-OPT,fog-3,220
1027,high,DT-OPT,fog-4,236
1027,high,DT-OPT,fog-5,176
1027,high,DT-OPT,fog-6,207
1027,high,DT-OPT,fog-7,120
1027,high,DT-OPT,fog-8,212
1027,high,SemiGreedy,fog-1,12
1027,high,SemiGreedy,fog-2,41
1027,high,SemiGreedy,fog-3,297
1027,high,SemiGreedy,fog-4,278
1027,high,SemiGreedy,fog-5,147
1027,high,SemiGreedy,fog-6,207
1027,high,SemiGreedy,fog-7,18
1027,high,SemiGreedy,fog-8,103
1027,high,Fog-only,fog-1,127
1027,high,Fog-only,fog-2,179
1027,high,Fog-only,fog-3,203
1027,high,Fog-only,fog-4,221
1027,high,Fog-only,fog-5,233
1027,high,Fog-only,fog-6,219
1027,high,Fog-only,fog-7,155
1027,high,Fog-only,fog-8,214
1028,high,DT-KF-CostAware,fog-1,205
1028,high,DT-KF-CostAware,fog-2,202
1028,high,DT-KF-CostAware,fog-3,156
1028,high,DT-KF-CostAware,fog-4,200
1028,high,DT-KF-CostAware,fog-5,102
1028,high,DT-KF-CostAware,fog-6,226
1028,high,DT-KF-CostAware,fog-7,147
1028,high,DT-KF-CostAware,fog-8,206
1028,high,DT-OPT,fog-1,213
1028,high,DT-OPT,fog-2,203
1028,high,DT-OPT,fog-3,162
1028,high,DT-OPT,fog-4,207
1028,high,DT-OPT,fog-5,97
1028,high,DT-OPT,fog-6,211
1028,high,DT-OPT,fog-7,160
1028,high,DT-OPT,fog-8,206
1028,high,SemiGreedy,fog-1,310
1028,high,SemiGreedy,fog-2,108
1028,high,SemiGreedy,fog-3,44
1028,high,SemiGreedy,fog-4,150
1028,high,SemiGreedy,fog-5,19
1028,high,SemiGreedy,fog-6,212
1028,high,SemiGreedy,fog-7,41
1028,high,SemiGreedy,fog-8,270
1028,high,Fog-only,fog-1,169
1028,high,Fog-only,fog-2,226
1028,high,Fog-only,fog-3,210
1028,high,Fog-only,fog-4,224
1028,high,Fog-only,fog-5,178
1028,high,Fog-only,fog-6,237
1028,high,Fog-only,fog-7,198
1028,high,Fog-only,fog-8,192
1029,high,DT-KF-CostAware,fog-1,124
1029,high,DT-KF-CostAware,fog-2,83
1029,high,DT-KF-CostAware,fog-3,210
1029,high,DT-KF-CostAware,fog-4,166
1029,high,DT-KF-CostAware,fog-5,151
1029,high,DT-KF-CostAware,fog-6,195
1029,high,DT-KF-CostAware,fog-7,204
1029,high,DT-KF-CostAware,fog-8,112
1029,high,DT-OPT,fog-1,138
1029,high,DT-OPT,fog-2,94
1029,high,DT-OPT,fog-3,200
1029,high,DT-OPT,fog-4,173
1029,high,DT-OPT,fog-5,168
1029,high,DT-OPT,fog-6,200
1029,high,DT-OPT,fog-7,202
1029,high,DT-OPT,fog-8,124
1029,high,SemiGreedy,fog-1,39
1029,high,SemiGreedy,fog-2,19
1029,high,SemiGreedy,fog-3,247
1029,high,SemiGreedy,fog-4,113
1029,high,SemiGreedy,fog-5,202
1029,high,SemiGreedy,fog-6,152
1029,high,SemiGreedy,fog-7,292
1029,high,SemiGreedy,fog-8,53
1029,high,Fog-only,fog-1,201
1029,high,Fog-only,fog-2,195
1029,high,Fog-only,fog-3,183
1029,high,Fog-only,fog-4,224
1029,high,Fog-only,fog-5,207
1029,high,Fog-only,fog-6,216
1029,high,Fog-only,fog-7,183
1029,high,Fog-only,fog-8,216
